repeat,concurrency,workload,role,view,operation,calls,input_items,attempts,completed_calls_per_second,successful_calls_per_second,completed_input_items_per_second,successful_input_items_per_second,mean_us,p50_lower_us,p50_upper_us,p95_lower_us,p95_upper_us,p99_lower_us,p99_upper_us,outcomes_json,reasons_json,client_cpu_cores,server_cpu_cores
1,1,point-r100,new,get,get,263204,263204,263204,26320.371337115615,26320.371337115615,26320.371337115615,26320.371337115615,37.86187524125773,36.864,37.375,44.544,45.055,52.224,52.735,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 263204, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 263204}",0.19252403394032827,1.6394964575938862
1,1,point-r100,new,put,put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.19252403394032827,1.6394964575938862
1,1,point-r100,old,combined,read+write,263545,263545,263545,26354.45433036609,26354.45433036609,26354.45433036609,26354.45433036609,37.816865043920394,36.864,37.375,44.032,44.543,51.712,52.223,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 263545, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 263545}",0.19142055791692916,1.6361122485969417
1,1,point-r100,old,get,get,263545,263545,263545,26354.45433036609,26354.45433036609,26354.45433036609,26354.45433036609,37.816865043920394,36.864,37.375,44.032,44.543,51.712,52.223,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 263545, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 263545}",0.19142055791692916,1.6361122485969417
1,1,point-r100,old,put,put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.19142055791692916,1.6361122485969417
1,1,point-r050,redis,combined,read+write,1729302,1729302,1729302,172930.1608313186,172930.1608313186,172930.1608313186,172930.1608313186,5.701061456587687,5.568,5.631,5.888,5.951,7.68,7.743,"{""read_failure"": 0, ""success"": 1729302, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 1729302}",0.6103655174987529,0.5279376505610553
1,1,point-r050,redis,get,get,863817,863817,863817,86381.68043454939,86381.68043454939,86381.68043454939,86381.68043454939,5.686455367282654,5.568,5.631,5.888,5.951,7.68,7.743,"{""read_failure"": 0, ""success"": 863817, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 863817}",0.6103655174987529,0.5279376505610553
1,1,point-r050,redis,set,set,865485,865485,865485,86548.48039676918,86548.48039676918,86548.48039676918,86548.48039676918,5.715639396407794,5.632,5.695,5.888,5.951,7.68,7.743,"{""read_failure"": 0, ""success"": 865485, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 865485}",0.6103655174987529,0.5279376505610553
1,1,point-r050,new,combined,read+write,184415,184415,184415,18441.443805232437,18441.443805232437,18441.443805232437,18441.443805232437,54.116130998020765,53.248,53.759,69.632,70.655,78.848,79.871,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 184415, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 184415}",0.14184552964178399,2.1669281355879066
1,1,point-r050,new,get,get,92343,92343,92343,9234.271861326784,9234.271861326784,9234.271861326784,9234.271861326784,47.593535362723756,47.104,47.615,57.856,58.367,65.536,66.559,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 92343, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 92343}",0.14184552964178399,2.1669281355879066
1,1,point-r050,new,put,put,92072,92072,92072,9207.171943905652,9207.171943905652,9207.171943905652,9207.171943905652,60.657924906594836,59.392,59.903,72.704,73.727,82.944,83.967,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 92072, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 92072}",0.14184552964178399,2.1669281355879066
1,1,point-r050,old,combined,read+write,183010,183010,183010,18300.987028260395,18300.987028260395,18300.987028260395,18300.987028260395,54.533689475984914,53.76,54.271,70.656,71.679,79.872,80.895,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 183010, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 183010}",0.14085157232382808,2.1661973585317478
1,1,point-r050,old,get,get,91619,91619,91619,9161.893506049882,9161.893506049882,9161.893506049882,9161.893506049882,47.98381896768138,47.104,47.615,58.368,58.879,66.56,67.583,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 91619, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 91619}",0.14085157232382808,2.1661973585317478
1,1,point-r050,old,put,put,91391,91391,91391,9139.09352221051,9139.09352221051,9139.09352221051,9139.09352221051,61.09990043877406,59.904,60.415,73.728,74.751,83.968,84.991,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 91391, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 91391}",0.14085157232382808,2.1661973585317478
1,1,point-r000,redis,combined,read+write,1718629,1718629,1718629,171862.84044952577,171862.84044952577,171862.84044952577,171862.84044952577,5.699341270861833,5.568,5.631,5.888,5.951,7.232,7.295,"{""read_failure"": 0, ""success"": 1718629, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 1718629}",0.6021824357159304,0.5348566977561781
1,1,point-r000,redis,get,get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""read_failure"": 0, ""success"": 0, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 0}",0.6021824357159304,0.5348566977561781
1,1,point-r000,redis,set,set,1718629,1718629,1718629,171862.84044952577,171862.84044952577,171862.84044952577,171862.84044952577,5.699341270861833,5.568,5.631,5.888,5.951,7.232,7.295,"{""read_failure"": 0, ""success"": 1718629, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 1718629}",0.6021824357159304,0.5348566977561781
1,1,point-r000,new,combined,read+write,161266,161266,161266,16126.588940385305,16126.588940385305,16126.588940385305,16126.588940385305,61.90721200377017,60.416,60.927,73.728,74.751,82.944,83.967,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 161266, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 161266}",0.12768987499090456,2.5457732382551543
1,1,point-r000,new,get,get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.12768987499090456,2.5457732382551543
1,1,point-r000,new,put,put,161266,161266,161266,16126.588940385305,16126.588940385305,16126.588940385305,16126.588940385305,61.90721200377017,60.416,60.927,73.728,74.751,82.944,83.967,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 161266, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 161266}",0.12768987499090456,2.5457732382551543
1,1,point-r000,old,combined,read+write,161867,161867,161867,16186.637522816489,16186.637522816489,16186.637522816489,16186.637522816489,61.67866358800744,60.416,60.927,73.728,74.751,82.944,83.967,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 161867, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 161867}",0.1275453506555758,2.5408342998544162
1,1,point-r000,old,get,get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.1275453506555758,2.5408342998544162
1,1,point-r000,old,put,put,161867,161867,161867,16186.637522816489,16186.637522816489,16186.637522816489,16186.637522816489,61.67866358800744,60.416,60.927,73.728,74.751,82.944,83.967,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 161867, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 161867}",0.1275453506555758,2.5408342998544162
